StationName,Latitude,Longitude,GroupCode,Time,month,year,HUC12,do,tn,tp,watertemp,airtemp_narr,precip3_narr,precip24_narr,precip48_narr,windspeed_narr
NTN018,39.62348,-76.16477,MDDNR,11:21:00,9,2018,020503061604,9.6,3.335,0.064,16.9,16.727722,0.203125,17.40625,13.6796875,31.013298
NTN018,39.49364,-79.0447,MDDNR,11:25:00,9,2018,020700020302,9.7,0.983,0.024,15.4,14.290222,1.328125,5.9296875,20.21875,18.390879
NTN018,39.55064,-76.63586,MDDNR,13:35:00,9,2018,020600030402,9.5,2.607,0.024,16.7,16.982025,0.0546875,12.7421875,16.320312,54.714203
NTN018,39.16775,-76.85125,MDDNR,11:16:00,9,2018,020600060202,8.5,1.218,0.08,18.8,18.352722,0.6796875,19.953125,20.867188,33.84031
NTN018,38.21389,-75.67139,MDDNR,11:30:00,9,2018,020801100403,7.1,1.877,0.177,21.8,21.556,0.0,10.5859375,10.8671875,31.842838
NTN018,39.69645,-77.23947,MDDNR,11:38:00,9,2018,020700090503,8.4,0.905,0.088,28.1,24.82956,0.0,0.1015625,0.76762027,2.6089945
NTN018,39.48278,-76.88209,MDDNR,09:48:00,9,2018,020600030805,8.7,4.519,0.011,21.5,25.57956,0.0,0.1953125,0.59574527,6.560358
NTN018,38.95223,-76.96606,MDDNR,09:45:00,9,2018,020700100201,9.0,1.464,0.115,18.5,19.040222,1.34375,17.179688,18.148438,25.195559
NTN018,39.23931,-77.05619,MDDNR,12:44:00,9,2018,020600060101,9.4,2.517,0.033,16.9,18.357025,0.3828125,13.5703125,19.226562,57.079517
NTN018,39.64935,-78.34415,MDDNR,12:41:00,9,2018,020700041006,9.4,1.206,0.034,16.8,23.56128,0.9140625,11.828125,14.875,17.807812
NTN018,38.8143,-76.75087,MDDNR,07:57:00,9,2018,020600060304,7.9,0.877,0.188,19.4,18.886078,0.3515625,19.054688,23.796875,10.524496
NTN018,39.70636,-78.15275,MDDNR,14:42:00,9,2018,020700040806,9.2,2.457,0.041,17.0,25.43628,0.4375,7.1328125,12.0625,17.752161
NTN018,39.55304,-78.55339,MDDNR,10:35:00,9,2018,020700030106,9.0,1.115,0.048,16.7,19.894379,0.2265625,14.0078125,13.0234375,5.972853
NTN018,39.48172,-76.34053,MDDNR,09:45:00,9,2018,020600030102,9.4,1.1985000000000001,0.0305,17.7,18.102722,0.203125,19.132812,18.84375,38.979355
NTN018,39.66185,-78.78029,MDDNR,12:48:00,9,2018,020700020507,9.7,1.109,0.0405,15.7,14.669525,2.03125,3.5234375,25.351562,18.978027
NTN018,39.45037,-77.73165,MDDNR,09:54:00,8,2018,020700041009,8.8,5.126,0.078,18.3,21.57071,1.078125,1.0953059,19.181244,13.26404
NTN018,39.71599,-77.60822,MDDNR,13:41:00,8,2018,020700041006,8.9,3.09,0.111,19.1,27.175934,0.0,11.1796875,11.2109375,22.887287
NTN018,39.61222,-75.81694,MDDNR,12:41:00,8,2018,020600020203,10.8,3.707,0.013,24.2,28.600739,0.078125,7.143581,12.647024,41.317604
NTN018,39.42578,-77.559,MDDNR,08:35:00,8,2018,020700080102,8.5,1.398,0.032,20.5,20.304474,0.65625,0.0953059,46.001556,10.339501
NTN018,39.71605,-77.82505,MDDNR,11:51:00,8,2018,020700040806,8.2,3.87,0.093,20.9,22.731842,0.0390625,11.140625,11.2109375,5.2183533
NTN018,39.62348,-76.16477,MDDNR,11:07:00,8,2018,020503061604,8.9,2.749,0.092,20.4,17.396637,0.0,0.0625,0.09375,22.711666
NTN018,39.49364,-79.0447,MDDNR,10:43:00,8,2018,020700020302,9.6,0.911,0.01515,16.3,15.396637,0.0,0.1796875,3.8046875,13.187887
NTN018,39.55064,-76.63586,MDDNR,13:18:00,8,2018,020600030402,9.8,2.425,0.025,16.9,21.061676,0.0,0.3984375,1.78125,27.798635
NTN018,39.34279,-76.72639,MDDNR,07:56:00,8,2018,020600030902,8.0,1.448,0.025,22.8,23.667877,0.0,0.296875,7.0703125,1.4827303
NTN018,39.67628,-78.04194,MDDNR,10:20:00,8,2018,020700040305,8.3,2.709,0.099,20.7,22.669342,0.0078125,6.609375,6.671875,4.3383274
NTN018,39.16775,-76.85125,MDDNR,10:57:00,8,2018,020600060202,7.9,1.311,0.025,22.6,21.449768,0.0546875,0.0,0.0640559,19.868935
NTN018,39.28003,-76.01456,MDDNR,11:10:00,8,2018,020600020405,7.2,2.827,0.061,23.4,26.143951,0.09375,4.4951434,17.482962,23.021973
NTN018,38.21389,-75.67139,MDDNR,10:35:00,8,2018,020801100403,7.6,2.353,0.16,24.2,26.749664,0.0,0.009519281,0.7438943,6.1510906
NTN018,39.69645,-77.23947,MDDNR,11:00:00,8,2018,020700090503,8.1,2.085,0.101,24.5,24.730133,0.0,0.015625,1.5807064,1.8230815
NTN018,39.48278,-76.88209,MDDNR,09:26:00,8,2018,020600030805,8.9,3.586,0.042,19.6,25.230133,0.0,0.109375,5.049456,2.4336786
NTN018,38.95223,-76.96606,MDDNR,09:20:00,8,2018,020700100201,8.0,0.94,0.019,23.1,21.824768,0.0,0.0,0.009368395,13.6351385
NTN018,39.23931,-77.05619,MDDNR,12:01:00,8,2018,020600060101,9.4,3.647,0.014,20.2,25.04068,0.0,0.15625,2.6968684,14.340259
NTN018,39.64935,-78.34415,MDDNR,12:50:00,8,2018,020700041006,10.0,0.554,0.00765,21.8,28.068237,0.1640625,0.0,0.59375,3.211961
NTN018,38.8143,-76.75087,MDDNR,07:48:00,8,2018,020600060304,7.1,0.484,0.063,23.0,20.321655,0.0,0.0,0.2828059,6.7604666
NTN018,39.70636,-78.15275,MDDNR,11:20:00,8,2018,020700040806,9.4,1.554,0.012,20.2,23.233124,0.0,0.0078125,1.5078125,3.5095532
NTN018,39.55304,-78.55339,MDDNR,14:25:00,8,2018,020700030106,10.0,0.495,0.00765,22.9,28.505737,0.4375,0.0078125,0.9296875,7.3495684
NTN018,38.96713,-75.94312,MDDNR,08:14:00,8,2018,020600050104,7.3,4.029,0.132,24.0,23.985992,0.002955783,3.734375,20.889212,17.127495
NTN018,39.66185,-78.78029,MDDNR,12:30:00,8,2018,020700020507,9.6,1.365,0.016,17.8,16.936676,0.0,0.140625,1.46875,24.843912
NTN018,39.45037,-77.73165,MDDNR,13:06:00,7,2018,020700041009,8.3,4.438000000000001,0.523,19.1,23.620026,0.1328125,51.320377,68.13287,20.876968
NTN018,39.71599,-77.60822,MDDNR,10:51:00,7,2018,020700041006,8.5,2.582,0.207,17.9,18.034332,0.015625,58.07819,79.00787,8.336276
NTN018,39.71599,-77.60822,MDDNR,13:40:00,7,2018,020700041006,8.2,2.09,0.172,19.5,25.179108,3.40625,27.648438,61.585938,24.02623
NTN018,39.61222,-75.81694,MDDNR,11:18:00,7,2018,020600020203,8.6,4.331,0.218,20.6,20.471832,0.0,38.60944,53.117252,18.635534
NTN018,39.42578,-77.559,MDDNR,14:55:00,7,2018,020700080102,8.7,2.268,0.111,19.4,23.557526,0.5859375,79.56257,95.72663,22.66906
NTN018,39.71605,-77.82505,MDDNR,12:05:00,7,2018,020700040806,8.3,3.838,0.201,19.9,21.72647,1.625,32.953125,39.023438,27.633247
NTN018,39.62348,-76.16477,MDDNR,08:59:00,7,2018,020503061604,7.8,4.345,0.27,24.3,23.595367,0.0,3.8075402,4.342695,6.368437
NTN018,39.62348,-76.16477,MDDNR,13:20:00,7,2018,020503061604,8.3,2.912,0.216,22.2,23.53897,1.125,33.28125,42.039062,32.449844
NTN018,39.49364,-79.0447,MDDNR,15:45:00,7,2018,020700020302,9.1,5.108,0.4269,18.8,22.856598,1.8046875,19.03125,21.726562,20.288061
NTN018,39.55064,-76.63586,MDDNR,15:03:00,7,2018,020600030402,8.6,3.552,0.265,19.3,26.252594,6.1328125,51.17194,73.44537,29.866371
NTN018,39.55064,-76.63586,MDDNR,10:40:00,7,2018,020600030402,7.6,2.435,0.244,23.5,20.331207,12.9921875,28.140625,53.171875,35.314915
NTN018,39.34279,-76.72639,MDDNR,08:14:00,7,2018,020600030902,8.1,1.611,0.227,18.9,16.18106,0.0,60.007877,96.37506,5.525085
NTN018,39.34279,-76.72639,MDDNR,10:35:00,7,2018,020600030902,7.6,1.302,0.205,21.7,23.727203,0.09375,36.414062,65.30469,17.664106
NTN018,39.67628,-78.04194,MDDNR,10:34:00,7,2018,020700040305,8.1,2.711,0.249,20.4,21.081207,6.203125,18.195312,29.5,20.734802
NTN018,39.16775,-76.85125,MDDNR,20:15:00,7,2018,020600060202,7.7,1.673,0.435,21.8,22.542877,13.28125,28.330929,72.01068,44.642338
NTN018,39.28003,-76.01456,MDDNR,09:40:00,7,2018,020600020405,7.0,2.327,0.161,20.3,20.471832,0.0,51.726627,66.05475,16.401615
NTN018,38.21389,-75.67139,MDDNR,14:42:00,7,2018,020801100403,6.2,2.794,0.584,22.4,26.383698,16.140625,17.117188,44.125,11.776872
NTN018,39.69645,-77.23947,MDDNR,12:22:00,7,2018,020700090503,8.0,5.246,0.3385,18.8,23.370026,0.0390625,79.41412,115.109436,22.614202
NTN018,39.48278,-76.88209,MDDNR,09:26:00,7,2018,020600030805,8.9,3.043,0.253,18.4,18.284332,0.0,73.25787,107.71881,13.987871
NTN018,39.48278,-76.88209,MDDNR,08:55:00,7,2018,020600030805,8.4,2.977,0.375,20.6,22.266754,0.8828125,34.320312,53.382812,27.78341
NTN018,38.95223,-76.96606,MDDNR,16:45:00,7,2018,020700100201,8.0,1.354,0.217,22.2,23.628326,14.890625,12.46374,76.84663,32.189014
NTN018,39.23931,-77.05619,MDDNR,18:55:00,7,2018,020600060101,8.6,2.814,0.232,19.2,22.355377,22.15625,26.393429,91.69038,60.439255
NTN018,39.23931,-77.05619,MDDNR,08:05:00,7,2018,020600060101,8.1,3.788,0.315,18.1,15.993561,0.0,82.54694,110.29694,5.001029
NTN018,39.64935,-78.34415,MDDNR,11:05:00,7,2018,020700041006,8.9,1.543,0.084,19.1,21.494293,0.3984375,26.945312,28.398438,3.1485245
NTN018,39.55304,-78.55339,MDDNR,13:10:00,7,2018,020700030106,8.3,1.615,0.11,20.9,26.70279,0.0,25.359375,18.609375,14.150333
NTN018,38.96713,-75.94312,MDDNR,13:35:00,7,2018,020600050104,6.4,4.461,0.317,21.9,24.995026,0.0859375,55.195377,61.593815,11.251906
NTN018,39.48172,-76.34053,MDDNR,16:30:00,7,2018,020600030102,8.1,1.091,0.102,25.2,28.055573,0.3359375,31.960938,72.421875,60.55441
NTN018,39.48172,-76.34053,MDDNR,15:30:00,7,2018,020600030102,8.4,0.864,0.07,23.7,27.77359,0.03125,32.539062,46.859375,49.029808
NTN018,39.71605,-77.82505,MDDNR,11:47:00,9,2018,020700040806,9.0,3.945,0.215,16.2,15.952789,3.0625,66.3125,61.464024,49.35734
NTN018,39.67628,-78.04194,MDDNR,09:45:00,9,2018,020700040305,9.0,2.298,0.14,16.2,16.01529,3.1484375,56.703125,50.128086,18.872566
NTN018,39.67628,-78.04194,MDDNR,12:00:00,9,2018,020700040305,9.3,2.226,0.176,15.7,16.0372,0.015625,36.96875,37.109375,17.804258
NTN018,39.70636,-78.15275,MDDNR,15:15:00,9,2018,020700040806,9.3,2.48,0.122,16.2,19.989655,0.6572787,29.666119,25.026522,15.353621
NTN018,39.66185,-78.78029,MDDNR,12:58:00,9,2018,020700020507,9.8,2.019,0.144,15.3,14.926422,0.6270555,41.320312,32.02652,18.898981
NTN018,39.42578,-77.559,MDDNR,09:21:00,8,2018,020700080102,8.5,2.103,0.125,19.5,21.164703,0.0,45.15625,43.398438,17.101234
NTN018,39.49364,-79.0447,MDDNR,11:55:00,8,2018,020700020302,9.3,2.092,0.316,18.5,18.019196,3.3984375,28.12063,37.269066,35.987724
NTN018,38.95223,-76.96606,MDDNR,08:15:00,8,2018,020700100201,8.2,2.274,0.457,23.2,23.720367,0.0,13.53125,18.398438,6.4253135
NTN018,38.8143,-76.75087,MDDNR,08:15:00,8,2018,020600060304,5.7,1.101,0.233,23.9,22.254059,0.0,14.889212,26.30032,8.873007
NTN018,38.96713,-75.94312,MDDNR,08:25:00,8,2018,020600050104,6.6,2.193,0.226,23.7,22.131012,3.5703125,6.829373,22.311169,4.8741217
NTN018,39.66185,-78.78029,MDDNR,09:45:00,8,2018,020700020507,9.0,4.355,0.72,19.2,17.394196,2.1640625,21.48782,31.159693,28.978294
NTN018,39.45037,-77.73165,MDDNR,11:09:00,7,2018,020700041009,8.4,3.242,0.28,19.7,20.518707,10.1484375,16.070312,33.625,26.37492
NTN018,39.71599,-77.60822,MDDNR,13:41:00,7,2018,020700041006,10.4,4.98,0.086,19.1,23.498932,0.0,0.0,0.0020230077,4.7075424
NTN018,39.61222,-75.81694,MDDNR,12:39:00,7,2018,020600020203,11.5,3.733,0.023,25.0,26.034088,0.0,0.13545813,0.15889563,13.90397
NTN018,39.42578,-77.559,MDDNR,09:30:00,7,2018,020700080102,8.6,2.694,0.295,20.0,19.331207,8.984375,14.4296875,32.554688,31.021248
NTN018,39.71605,-77.82505,MDDNR,11:31:00,7,2018,020700040806,9.6,4.999,0.076,21.4,16.55606,0.0,0.0,0.0005115755,1.8184404
NTN018,39.62348,-76.16477,MDDNR,10:27:00,7,2018,020503061604,8.2,4.774,0.8805000000000001,22.0,22.411041,0.0546875,13.984375,24.789062,18.460035
NTN018,39.49364,-79.0447,MDDNR,10:25:00,7,2018,020700020302,9.0,0.796,0.028650000000000002,19.6,19.223541,0.4140625,11.2421875,20.820312,9.224577
NTN018,39.55064,-76.63586,MDDNR,14:35:00,7,2018,020600030402,8.1,2.245,0.131,23.1,24.816803,0.0,12.171875,30.765625,22.36141
NTN018,39.34279,-76.72639,MDDNR,08:48:00,7,2018,020600030902,8.1,1.639,0.029,21.1,16.503082,0.0005115755,0.0,0.010582356,8.258447
NTN018,39.67628,-78.04194,MDDNR,09:25:00,7,2018,020700040305,8.5,2.003,0.033,20.7,16.55606,0.0,0.0,0.0005115755,0.46517983
NTN018,39.16775,-76.85125,MDDNR,13:09:00,7,2018,020600060202,7.3,1.281,0.176,22.4,27.991608,1.2109375,30.695312,75.07031,27.678064
NTN018,39.28003,-76.01456,MDDNR,10:55:00,7,2018,020600020405,8.0,3.894,0.081,21.5,23.329254,0.002645633,0.28125,0.32446957,19.821684
NTN018,38.21389,-75.67139,MDDNR,10:35:00,7,2018,020801100403,6.9,1.89,0.057,23.1,25.050201,0.0,3.9296875,3.9375,41.55494
NTN018,39.69645,-77.23947,MDDNR,11:37:00,7,2018,020700090503,9.0,1.183,0.115,26.5,20.154938,0.0015114322,0.0005115755,0.40901986,4.5626826
NTN018,39.48278,-76.88209,MDDNR,09:57:00,7,2018,020600030805,8.9,4.573,0.034,19.4,20.717438,0.0015114322,0.0005115755,0.057457358,5.365278
NTN018,38.95223,-76.96606,MDDNR,10:47:00,7,2018,020700100201,8.3,1.488,0.18,22.3,24.039703,0.0,31.023438,51.109375,22.783718
NTN018,39.23931,-77.05619,MDDNR,15:00:00,7,2018,020600060101,8.5,2.286,0.064,20.2,27.366608,0.9765625,29.328125,63.007812,39.92769
NTN018,39.64935,-78.34415,MDDNR,11:43:00,7,2018,020700041006,8.7,0.467,0.00765,22.8,21.143707,1.1484375,8.875,19.851562,20.756302
NTN018,38.8143,-76.75087,MDDNR,08:44:00,7,2018,020600060304,5.8,1.023,0.185,22.5,22.891754,0.140625,30.882812,35.992188,22.844187
NTN018,39.70636,-78.15275,MDDNR,10:15:00,7,2018,020700040806,8.3,2.241,0.099,20.4,21.081207,6.203125,18.195312,29.5,20.734802
NTN018,39.55304,-78.55339,MDDNR,13:18:00,7,2018,020700030106,9.0,0.375,0.00765,23.1,20.91397,1.4140625,6.0078125,16.007812,28.209723
NTN018,38.96713,-75.94312,MDDNR,08:25:00,7,2018,020600050104,8.0,5.146,0.082,25.8,21.4357,0.0,0.03125,0.05003221,1.215296
NTN018,39.48172,-76.34053,MDDNR,08:45:00,7,2018,020600030102,8.4,1.027,0.038,22.3,21.934479,0.0234375,30.742188,26.484375,12.444855
NTN018,39.66185,-78.78029,MDDNR,12:15:00,7,2018,020700020507,9.0,0.855,0.036,21.2,21.629303,1.265625,10.328125,20.140625,4.3026443
NTN018,38.81123,-77.23026,VADEQ,11:45:00,9,2018,020700100402,8.19,1.03,0.05,21.56,23.44522,0.046875,0.53125,3.7109375,5.063981
NTN018,38.81123,-77.23026,VADEQ,08:45:00,9,2018,020700100402,8.9,1.47,0.35,16.71,14.2569275,0.0078125,29.359375,29.023438,7.0395713
NTN018,39.25458,-77.57616,VADEQ,10:21:00,9,2018,020700080302,8.86,1.36,0.09,19.3,23.00772,0.015625,1.546875,8.6875,3.5585182
NTN018,38.97583,-77.24611,VADEQ,07:30:00,9,2018,020700081004,8.37,1.71,0.035,20.23,21.751099,0.0,1.546875,7.7578125,3.404017
NTN018,38.97583,-77.24611,VADEQ,09:45:00,9,2018,020700081004,8.51,1.66,0.31,17.24,15.099701,0.0,32.914062,32.914062,14.284205
NTN018,38.58722,-77.42889,VADEQ,13:00:00,9,2018,020700110104,8.31,0.22,0.02,20.45,26.776031,0.03125,0.3828125,2.7598681,6.995306
NTN018,38.58722,-77.42889,VADEQ,11:30:00,9,2018,020700110104,8.55,0.6,0.06,17.65,15.537201,0.0,29.023438,28.890625,12.733023
NTN018,38.97644,-78.33633,VADEQ,13:15:00,9,2018,020700060503,8.59,1.76,0.16,19.86,26.06845,0.0390625,0.125,5.5078125,20.984976
NTN018,38.97644,-78.33633,VADEQ,09:30:00,9,2018,020700060503,8.53,1.52,0.08,19.88,19.570953,0.0,0.140625,2.9296875,2.4581637
NTN018,38.97644,-78.33633,VADEQ,08:45:00,9,2018,020700060503,8.87,1.91,0.25,17.64,15.0069275,0.0,34.492188,33.476562,9.454446
NTN018,38.69345,-78.6428,VADEQ,10:15:00,9,2018,020700060204,7.78,2.3,0.32,20.37,17.244476,2.2890625,37.914062,13.515625,16.388544
NTN018,38.69345,-78.6428,VADEQ,09:45:00,9,2018,020700060204,8.23,2.36,0.11,19.26,19.806,0.125,2.3203125,27.15625,12.075245
NTN018,38.69345,-78.6428,VADEQ,10:45:00,9,2018,020700060204,8.36,3.11,0.89,16.26,15.349701,0.0,25.734375,24.125,33.316555
NTN018,38.91361,-78.20972,VADEQ,11:00:00,9,2018,020700051004,8.46,1.955,0.415,20.13,21.3685,0.0234375,2.5546875,5.3984375,23.888163
NTN018,38.91361,-78.20972,VADEQ,11:15:00,9,2018,020700051004,8.56,1.41,0.18,20.39,20.133453,0.0,0.078125,2.5234375,4.1974225
NTN018,38.91361,-78.20972,VADEQ,10:00:00,9,2018,020700051004,8.98,1.68,0.18,17.94,16.0997,0.0,35.742188,35.375,20.0645
NTN018,38.3129,-78.77003,VADEQ,12:00:00,9,2018,020700050801,8.43,2.16,0.05,23.7,23.95456,0.0,0.0,0.50199527,8.576336
NTN018,38.3129,-78.77003,VADEQ,14:45:00,9,2018,020700050801,7.85,1.57,0.24,19.56,18.68045,0.0,11.0390625,7.21875,8.70409
NTN018,38.3129,-78.77003,VADEQ,11:00:00,9,2018,020700050801,8.52,2.005,0.21000000000000002,17.25,15.227722,1.1328125,3.0390625,6.3828125,4.870471
NTN018,38.05722,-78.90806,VADEQ,13:40:00,9,2018,020700050704,8.98,0.66,0.04,18.76,24.401031,1.3671875,1.1171875,3.6583056,5.2839284
NTN018,37.3074,-78.38897,VADEQ,08:45:00,9,2018,020802070206,5.66,1.09,0.16,23.02,19.735382,0.0,49.796875,47.8125,3.719634
NTN018,37.3074,-78.38897,VADEQ,12:00:00,9,2018,020802070206,7.87,0.51,0.04,20.02,16.540222,0.0703125,1.140625,1.53125,15.004469
NTN018,38.06986,-79.89764,VADEQ,11:50:00,9,2018,020802010204,9.06,0.3,0.02,20.08,20.195953,0.0,0.0546875,4.375,0.83367515
NTN018,37.98717,-79.49408,VADEQ,13:30:00,9,2018,020802020105,9.07,0.56,0.01,19.84,24.028778,0.0,0.21875,9.0,1.8315209
NTN018,37.43,-77.06,VADEQ,10:45:00,9,2018,020802060505,5.99,0.56,0.12,26.68,25.45456,0.0,0.0,0.0019952727,7.495284
NTN018,37.43,-77.06,VADEQ,10:45:00,9,2018,020802060505,5.1,0.62,0.08,21.58,20.540222,0.0,1.328125,7.3046875,14.860228
NTN018,37.28389,-77.86833,VADEQ,10:15:00,9,2018,020802070704,7.34,0.59,0.06,20.7,17.727722,0.0234375,0.8359375,2.7890625,15.275183
NTN018,37.53142,-77.4837,VADEQ,12:00:00,9,2018,020802050607,7.78,0.53,0.07,28.89,26.53302,0.0,0.0,2.7593362,0.17736168
NTN018,37.53142,-77.4837,VADEQ,12:00:00,9,2018,020802050607,6.53,1.08,0.35,22.9,20.2435,0.0,8.328125,21.398438,10.924607
NTN018,37.55546,-79.36701,VADEQ,08:55:00,9,2018,020802030101,8.38,0.54,0.04,22.46,22.01361,0.015625,5.0,5.609375,7.730736
NTN018,37.55546,-79.36701,VADEQ,11:30:00,9,2018,020802030101,8.92,1.34,0.34,20.74,18.806976,0.1171875,13.1640625,11.53125,28.75362
NTN018,37.55546,-79.36701,VADEQ,10:30:00,9,2018,020802030101,9.38,0.8,0.12,19.31,16.290222,0.1796875,0.359375,1.4921875,19.204
NTN018,37.75222,-79.39195,VADEQ,10:10:00,9,2018,020802020501,8.39,0.4,0.01,24.54,21.70456,0.0,0.0,1.9629327,12.75199
NTN018,37.85806,-78.26695,VADEQ,10:50:00,9,2018,020802040501,8.23,0.76,0.09,21.68,23.38272,0.0859375,3.3671875,4.8359375,6.6658688
NTN018,37.85806,-78.26695,VADEQ,11:30:00,9,2018,020802040501,7.59,1.12,0.31,21.84,18.556976,0.9375,28.0625,23.898438,6.500866
NTN018,38.36497,-77.97708,VADEQ,11:15:00,9,2018,020502040303,8.95,0.75,0.14,19.14,22.498444,0.0,5.049959,9.667147,1.5985866
NTN018,38.36497,-77.97708,VADEQ,13:30:00,9,2018,020502040303,8.75,0.98,0.57,19.68,19.99295,0.6875,22.367188,22.25,23.845213
NTN018,38.27985,-78.34084,VADEQ,11:57:00,9,2018,020801030703,9.88,0.33,0.05,18.08,20.331879,0.0,0.953125,5.109375,13.601821
NTN018,38.3307,-78.10216,VADEQ,10:05:00,9,2018,020801030906,9.47,0.6,0.09,18.34,21.894379,0.0,1.109375,6.2734375,45.73632
NTN018,37.63361,-76.69583,VADEQ,10:15:00,9,2018,020801020204,5.06,0.36,0.09,21.78,22.661774,0.0,5.7265625,7.3828125,16.31985
NTN018,37.87292,-77.51331,VADEQ,12:15:00,9,2018,020801060702,7.98,0.48,0.06,20.56,24.840515,0.0625,4.375,5.953125,17.597729
NTN018,38.07695,-77.38472,VADEQ,09:33:00,9,2018,020801050205,5.45,0.895,0.09,22.99,20.570953,0.0,0.0,1.6640625,3.499438
NTN018,38.07695,-77.38472,VADEQ,12:30:00,9,2018,020801050205,5.57,0.78,0.09,23.38,26.528778,0.0,0.0,2.890625,5.4876504
NTN018,37.85014,-77.42776,VADEQ,08:15:00,9,2018,020801060803,7.44,1.15,0.19,25.23,19.235382,0.0,46.28125,50.546875,4.5214
NTN018,37.85014,-77.42776,VADEQ,13:15:00,9,2018,020801060803,7.34,0.645,0.04,27.25,27.50595,0.0,6.453125,20.289062,23.070013
NTN018,37.96028,-77.34361,VADEQ,12:00:00,9,2018,020801050301,6.2,0.69,0.08,23.19,20.3685,0.0,4.3046875,15.7890625,7.770143
NTN018,37.96028,-77.34361,VADEQ,08:00:00,9,2018,020801050301,7.27,0.61,0.07,21.6,20.124786,0.0390625,6.578125,12.03125,11.351853
NTN018,38.17458,-77.602,VADEQ,13:15:00,9,2018,020801050104,7.14,0.89,0.07,22.34,25.903778,0.0,0.0,4.4921875,2.9754376
NTN018,38.32236,-77.51806,VADEQ,08:30:00,9,2018,020801040101,8.83,1.06,0.26,19.21,21.011719,0.0,5.4952717,7.7608967,3.4791107
NTN018,38.32236,-77.51806,VADEQ,09:15:00,9,2018,020801040101,8.37,1.185,0.38,21.06,20.306,0.0,3.3203125,6.6953125,11.4149475
NTN018,37.88389,-77.16528,VADEQ,11:00:00,9,2018,020801050502,6.72,0.72,0.09,23.69,20.570953,0.0,0.0,0.3125,3.3982913
NTN018,37.7675,-77.3325,VADEQ,11:30:00,9,2018,020801060901,7.13,1.0750000000000002,0.225,23.83,21.119476,0.0,44.09375,38.09375,9.517179
NTN018,37.22445,-77.47555,VADEQ,09:15:00,9,2018,020802071001,6.58,0.55,0.03,27.91,25.14206,0.0,0.0,0.0019952727,7.9549665
NTN018,37.67111,-78.0858,VADEQ,09:30:00,9,2018,020802050403,7.06,0.37,0.04,28.75,26.53302,0.0,0.0,1.1343362,0.5913147
NTN018,37.67111,-78.0858,VADEQ,09:15:00,9,2018,020802050403,7.54,1.13,0.34,21.82,19.931,0.0,10.3515625,25.679688,10.44919
BAY732,38.93893,-76.94344,MDDNR,13:15:00,11,2018,020700100204,9.8,1.05,0.084,13.8,15.21698,0.0,5.90625,4.625,4.226013
BAY732,39.45037,-77.73165,MDDNR,12:38:00,11,2018,020700041009,9.9,4.17,0.103,12.7,12.52948,0.0,1.34375,4.8203125,7.8591413
BAY732,39.59463,-77.71079,MDDNR,11:25:00,11,2018,020700041009,10.2,4.173,0.092,12.1,5.4020996,0.0,9.6875,10.8359375,9.969951
BAY732,39.67048,-78.79081,MDDNR,11:15:00,11,2018,020700020507,11.2,1.754,0.0144,8.4,1.81604,0.078125,13.83728,14.08728,7.6740847
BAY732,39.61218,-77.2382,MDDNR,09:02:00,11,2018,020700090405,10.3,3.209,0.119,11.5,5.5270996,0.0,11.171875,11.0625,10.598318
BAY732,39.33178,-77.58018,MDDNR,09:30:00,11,2018,020700080103,10.3,3.183,0.09,11.5,6.0895996,0.0,11.9765625,12.2578125,10.598318
BAY732,38.97345,-77.14883,MDDNR,11:05:00,11,2018,020700081003,10.4,1.14,0.049,13.4,7.0895996,0.0,13.9921875,18.429688,8.738609
BAY732,39.60324,-77.8216,MDDNR,13:37:00,11,2018,020700040807,10.2,4.155,0.095,11.8,12.52948,0.0,1.34375,4.8203125,7.8591413
BAY732,38.99719,-75.78644,MDDNR,09:02:00,11,2018,020600050203,9.3,1.539,0.151,13.5,9.1521,0.0,8.390625,13.953125,4.7019544
BAY732,39.42562,-76.52889,MDDNR,11:25:00,11,2018,020600030502,10.3,1.965,0.016,14.7,13.2435,0.0,0.0,0.40625,6.935882
BAY732,39.68936,-76.78047,MDDNR,11:26:00,11,2018,020600030301,10.5,4.015,0.014,13.1,12.056,0.0,0.0,1.1328125,10.5199995
BAY732,39.40871,-76.74277,MDDNR,10:51:00,11,2018,020600031201,10.8,2.134,0.014,11.9,13.2435,0.0,0.0,0.40625,6.935882
BAY732,39.38778,-77.3811,MDDNR,08:51:00,11,2018,020700090704,9.5,2.265,0.205,12.2,7.056732,0.0,11.978799,18.226562,11.625016
BAY732,39.48027,-77.38939,MDDNR,10:22:00,11,2018,020700090601,9.6,2.411,0.187,13.0,6.0895996,0.0,11.9765625,12.2578125,10.598318
BAY732,39.67917,-77.23489,MDDNR,09:32:00,11,2018,020700090503,10.1,2.113,0.138,12.3,5.5270996,0.0,11.171875,11.0625,10.598318
BAY732,39.57447,-78.61537,MDDNR,12:38:00,11,2018,020700020802,11.3,1.234,0.03,7.9,5.9408875,0.0546875,22.626343,22.602905,25.812418
BAY732,39.58268,-78.73145,MDDNR,12:07:00,11,2018,020700020801,11.2,1.302,0.033,8.0,5.9408875,0.0546875,22.626343,22.602905,25.812418
BAY732,39.56677,-78.83891,MDDNR,13:24:00,11,2018,020700020403,11.1,0.998,0.0129,9.0,-0.12612915,0.0,0.0625,3.431422,28.502295
