Code,Name,NameLong,Lat,Long,Cbseg,WaterBody,Description,Datum,CityCounty,Tidal,Comments,Fips,Huc12,State,Huc6Name
ACB.RC4,RC4,,37.50686,-77.5043,,Little Westham Creek-James River,Reedy Creek at German School Road,NAD83,Richmond city,FALSE,,51760,020802050607,Virginia,James
RCA.RCK01,RCK01,Rock Creek,38.027889,-78.50507,,Moores Creek,Rock Creek- at Valley Rd Extension,NAD83,Charlottesville city,FALSE,100 feet downstream of railroad bridge east of Valley Road,51540,020802040402,Virginia,
RCA.RCK02,RCK02,Rock Creek,38.016846,-78.4958,,Moores Creek,Rock Creek- Southeast of 5th Street,NAD83,Charlottesville city,FALSE,100 feet upstream of confluence with Lodge Creek,51540,020802040402,Virginia,
TUPMP.RIPLCR003,RIPLCR003,Ripley Creek NB,37.597022,-78.636904,,Ripley Creek-Walton Fork,Ripley Creek NB,NAD83,Buckingham County,FALSE,,51029,020802031304,Virginia,
TUPMP.RIPLCR004,RIPLCR004,Ripley Creek SB,37.585347,-78.647194,,Ripley Creek-Walton Fork,Ripley Creek SB,NAD83,Buckingham County,FALSE,,51029,020802031304,Virginia,
PVMN.ROB1,ROB1,Robinson Creek outflow,36.997357,-76.378853,,Hampton River-Hampton Roads,Robinson Creek outflows south through a narrow culvert under Chesapeake Avenue down a narrow stream (<15ft) and into Hampton Roads. Robinson Creek is a shallow tidal area surrounded by houses and at low tide is mostly mud,NAD83,Hampton city,TRUE,Close quarters in residential area with narrow outflow often causes high bacteria count. One sewer leak discovered through testing at this site. Small oyster bed is in the narrow stream.,51650,020802080303,Virginia,James
TUPMP.ROCKRU001,ROCKRU001,Rock Run,38.51596,-79.052801,,Black Run-Dry River,Rock Run,NAD83,Rockingham County,FALSE,,51165,020700050502,Virginia,
ACB.RRMC,RRMC,Myer Creek,37.694915,-76.499748,,Taylor Creek-Corrotoman River,,NAD83,Lancaster County,FALSE,Northern Neck Master Naturalists - no longer active in 2018.,51103,020801040703,Virginia,Lower Chesapeake
PVMN.RS1,RS1,Rodgers A Smith Landing,37.13467,-76.43044,,Poquoson River-Lower Chesapeake Bay,Public access boat landing and fishing pier,NAD83,York County,TRUE,,51199,020801080101,Virginia,Lower Chesapeake
ACB.RSC01,RSC01,,37.55893,-77.53839,,Little Westham Creek-James River,Rattlesnake Creek,NAD83,Richmond city,FALSE,Intersection of Riverside Drive and Strattford Road.,51760,020802050607,Virginia,James
ACB.RSC02,RSC02,,37.543154,-77.545544,,Little Westham Creek-James River,Rattlesnake Creek,NAD83,Richmond city,FALSE,South of Chippenham Parkway at intersection of Weyburn and Abbey Road.,51760,020802050607,Virginia,James
RCA.RVN09,RVN09,Rivanna River,38.02335,-78.45388,,Meadow Creek-Rivanna River,Rivanna River- Riverview Park,NAD83,Albemarle County,FALSE,Riverview Park at wooden steps near kiosk,51003,020802040401,Virginia,
RCA.RVN10,RVN10,Rivanna River,37.91871,-78.29769,,Stigger Creek-Rivanna River,Rivanna River- Crofton (South Boston Road Boat Ramp),NAD83,Fluvanna County,FALSE,End of boat landing at Rt 600 Bridge,51065,020802040501,Virginia,
RCA.RVN11,RVN11,Rivanna River,38.045668,-78.4513,,Meadow Creek-Rivanna River,Rivanna River - Darden Towe Park,NAD83,Albemarle County,FALSE,"""Riffle formed by utility crossing, upstream of baseball diamonds at Darden Towe Park""",51003,020802040401,Virginia,
RCA.RVN12,RVN12,Rivanna River,37.857763,-78.26679,,Stigger Creek-Rivanna River,Rivanna River - Palmyra Boat Ramp,NAD83,Fluvanna County,FALSE,End of boat landing,51065,020802040501,Virginia,
HAWQS.SA1,SA1,South Anna1,37.802577,-77.575795,,,"14434 Kings Grant Lane, Doswell, VA 23047",NAD83,Hanover County,TRUE,,,,Virginia,Lower Chesapeake
ACB.SA1,SA1,South Anna River,37.7598,-77.61262,,Cedar Creek-South Anna River,South Anna River at Rt 33 bridge,NAD83,Hanover County,FALSE,RMN site - Brian McGurk,51085,020801060304,Virginia,Lower Chesapeake
ACB.SA2,SA2,South Anna River,37.821667,-77.845278,,Owens Creek-South Anna River,,NAD83,Louisa County,FALSE,Sr. Elena Henderson,51109,020801060204,Virginia,Lower Chesapeake
CS.SBC-000.35,SBC-000.35,,36.87598,-76.48317,,Bennett Creek-Nansemond River,Above confluence with Nansemond River,NAD83,Suffolk city,TRUE,,51800,020802080106,Virginia,
RCA.SCK01,SCK01,Schenk's Branch,38.041788,-78.47528,,Meadow Creek-Rivanna River,Schenk's Branch at 250,NAD83,Charlottesville city,FALSE,By the rescue squad buiding,51540,020802040401,Virginia,
TUPMP.SFRORI001,SFRORI001,South Fork Rockfish River,37.894617,-78.97345,,South Fork Rockfish River,South Fork Rockfish River,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.SFRORI003,SFRORI003,South Fork Rockfish River,37.90277,-78.9682,,South Fork Rockfish River,South Fork Rockfish River,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.SFRORI004,SFRORI004,South Fork Rockfish River,37.8805,-78.8979,,South Fork Rockfish River,South Fork Rockfish River,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.SFRORI005,SFRORI005,South Fork Rockfish River,37.8825,-78.8879,,South Fork Rockfish River,South Fork Rockfish River,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.SFRORI006,SFRORI006,South Fork Rockfish River,37.895188,-78.973173,,South Fork Rockfish River,South Fork Rockfish River,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.SHAWFO001,SHAWFO001,Shaw's Fork,38.33997,-79.38925,,Shaws Fork,Shaw's Fork,NAD83,Highland County,FALSE,,51091,020802010602,Virginia,
TUPMP.SHAWFO002,SHAWFO002,Shaw's Fork,38.28879,-79.45846,,Shaws Fork,Shaw's Fork,NAD83,Highland County,FALSE,,51091,020802010602,Virginia,
HAWQS.SHC1,SHC1,Shockoe Creek,37.569782,-77.405588,,Almond Creek-James River,Off Barrington Road across from where Yeadon Rd ends,NAD83,Henrico County,TRUE,,51087,020802060101,Virginia,James
VBM.Site1,Site1,Long Creek at Marina Parking lot,36.90444,-76.06928,,Lynnhaven River,,NAD83,Virginia Beach city,TRUE,,51810,020801080201,Virginia,
VBM.Site2,Site2,Chesapeake Bay beach at 2300 Mariners Mark Way,36.91438,-76.07025,,Little Creek-Lower Chesapeake Bay,,NAD83,Virginia Beach city,TRUE,,51810,020801080202,Virginia,
CS.SNR-000.20,SNR-000.20,,36.90495,-76.45725,,Bennett Creek-Nansemond River,Above confluence with James River,NAD83,Suffolk city,TRUE,,51800,020802080106,Virginia,
CS.SNR-001.48,SNR-001.48,,36.89079,-76.47109,,Bennett Creek-Nansemond River,Downstream of Bennetts/Upstream of Knotts Creeks,NAD83,Suffolk city,TRUE,,51800,020802080106,Virginia,
CS.SNR-002.86,SNR-002.86,,36.88548,-76.49579,,Bennett Creek-Nansemond River,Upstream side of Route 17 Bridge,NAD83,Suffolk city,TRUE,,51800,020802080106,Virginia,
CS.SNR-007.88,SNR-007.88,,36.83813,-76.54807,,Bennett Creek-Nansemond River,Kings Highway,NAD83,Suffolk city,TRUE,,51800,020802080106,Virginia,
CS.SNR-008.82,SNR-008.82,,36.83224,-76.56174,,Bennett Creek-Nansemond River,Moore Farm above King's Highway,NAD83,Suffolk city,TRUE,,51800,020802080106,Virginia,
CS.SNR-011.83,SNR-011.83,,36.79084,-76.56232,,Bennett Creek-Nansemond River,Marker 43 convergence of Western Branch & Nans,NAD83,Suffolk city,TRUE,,51800,020802080106,Virginia,
CS.SNR-013.50,SNR-013.50,,36.77901,-76.54676,,Cedar Lake-Nansemond River,Downstream of BASF,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
CS.SNR-015.58,SNR-015.58,,36.76229,-76.56062,,Cedar Lake-Nansemond River,Upstream of HWY 58 downstream of Olde Mille,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
CS.SNR-018.24,SNR-018.24,,36.74747,-76.57391,,Cedar Lake-Nansemond River,Downstream of Shingle Creek confluence/Boat Ramp,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
CS.SNR-018.82,SNR-018.82,,36.74097,-76.5779,,Cedar Lake-Nansemond River,Downstream of Constance Wharf/downtown confluence,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
CS.SNR-019.27,SNR-019.27,,36.74004,-76.5843,,Cedar Lake-Nansemond River,At Kimberly gas station,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
CS.SNR-019.46,SNR-019.46,,36.74271,-76.58527,,Cedar Lake-Nansemond River,Downstream of KFC/Riverview Outfalls,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
ACB.SOUANNRIV1,SOUANNRIV1,South Anna River,37.7998768,-77.4235976,,Cedar Creek-South Anna River,bridge off 738,NAD83,Hanover County,TRUE,monitored by Bill Fleming,51085,020801060304,Virginia,Lower Chesapeake
ACB.SOURIV14,SOURIV14,South River,37.89281,-79.2131,,Upper South River,Intersection of South River and Moon Shine Trail,NAD83,Rockbridge County,FALSE,Monitor: Catherine Siegel,51163,020802020402,Virginia,James
TUPMP.SOUTRI001,SOUTRI001,South River,38.013481,-78.98915,,Canada Run-South River,South River,NAD83,Augusta County,FALSE,,51015,020700050702,Virginia,
TUPMP.SOUTRI002,SOUTRI002,South River,38.026184,-79.06562,,Stony Run-South River,South River,NAD83,Augusta County,FALSE,,51015,020700050701,Virginia,
TUPMP.SOUTRI003,SOUTRI003,South River,38.026304,-79.071196,,Stony Run-South River,South River,NAD83,Augusta County,FALSE,,51015,020700050701,Virginia,
HAWQS.SP1,SP1,Spring Park 1,37.598862,-77.465087,,Upham Brook,,NAD83,Henrico County,FALSE,,51087,020802060403,Virginia,James
TUPMP.SPRUCR001,SPRUCR001,Spruce Creek,37.884882,-78.89889,,South Fork Rockfish River,Spruce Creek,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.SPRUCR002,SPRUCR002,Spruce Creek,37.883413,-78.885806,,South Fork Rockfish River,Spruce Creek,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
TUPMP.SPRUCR003,SPRUCR003,Spruce Creek,37.891936,-78.935109,,South Fork Rockfish River,Spruce Creek,NAD83,Nelson County,FALSE,,51125,020802030902,Virginia,
HAWQS.SR1,SR1,Stony Run 1,37.54424,-77.36193,,Almond Creek-James River,,NAD83,Henrico County,FALSE,Located at corner of Eastgate Blvd and Colywick Rd by Fairfield Middle School,51087,020802060101,Virginia,James
CS.SSC-000.24,SSC-000.24,,36.74225,-76.57073,,Cedar Lake-Nansemond River,At bridge to Shingle Creek island homes,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
ACB.STN01,STN01,,37.52828,-77.39319,,Almond Creek-James River,Stony Run,NAD83,Richmond city,FALSE,,51760,020802060101,Virginia,James
ACB.STORUN0.04,STORUN0.04,South Anna River,37.6848629,-77.4492107,,Stony Run-Chickahominy River,off of King's Acres Road,NAD83,Hanover County,TRUE,monitored by Bill Fleming,51085,020802060402,Virginia,James
ACB.STORUN6.2,STORUN6.2,Stony Run Branch,37.75357,-77.48936,,Stony Run-Chickahominy River,"Stony Run Branch flows south under the enterance footbridge and along the east side of DeJarnette Park, towards Stony Run. DeJarnette Park SIC Code #9512, Land, Mineral, Wildlife, and Forest Conservation in Ashland, VA",NAD83,Hanover County,TRUE,"The address of site location is 400 Race Course Street. Going east on 54 towards Ashland, Turn right on S. James St., cross over Havover Ave., pass Henry Clay Elementary School. Turn right onto Race Course St., go straight at end of Race Course St., onto gravel road that leads to parking lot. Site would be on the bridge, that leads into DeJarnette Park, next to parking lot

Primary Monitor: Sharon Logan
Back-up Monitor: Diane Dean",51085,020802060402,Virginia,James
TUPMP.STOUBR001,STOUBR001,Stoutameyer Branch,38.2886,-79.2235,,Jennings Branch,Stoutameyer Branch,NAD83,Augusta County,FALSE,,51015,020700050103,Virginia,
TUPMP.STUARU001,STUARU001,Stuart Run,38.09341,-79.5687,,Lick Run-Stuart Run,Stuart Run,NAD83,Bath County,FALSE,,51017,020802010704,Virginia,
TUPMP.STUARU002,STUARU002,Stuart Run,38.0831,-79.57368,,Lick Run-Stuart Run,Stuart Run,NAD83,Bath County,FALSE,,51017,020802010704,Virginia,
TUPMP.STUARU003,STUARU003,Stuart Run,38.083213,-79.574201,,Lick Run-Stuart Run,Stuart Run,NAD83,Bath County,FALSE,,51017,020802010704,Virginia,
CS.SWB-000.30,SWB-000.30,,36.78983,-76.56788,,Cedar Lake-Nansemond River,Marker 3 at the Duck Club,NAD83,Suffolk city,TRUE,,51800,020802080105,Virginia,
TUPMP.SYCACR002,SYCACR002,Sycamore Creek,37.640907,-78.691147,,Sycamore Creek-James River,Sycamore Creek,NAD83,Buckingham County,FALSE,,51029,020802030804,Virginia,
ACB.TAY2,TAY2,,37.7645,-77.64133,,Taylors Creek,Taylors Creek,NAD83,Hanover County,FALSE,,51085,020801060301,Virginia,Lower Chesapeake
ACB.TAY3,TAY3,,37.77177,-77.65819,,Taylors Creek,Taylors Creek @ Waltons Tavern Rd,NAD83,Hanover County,FALSE,,51085,020801060301,Virginia,Lower Chesapeake
ACB.TB,TB,,37.62339,-77.47886,,Diascund Creek Reservoir-Diascund Creek,Thorpe Branch,NAD83,New Kent County,FALSE,,51127,020802060602,Virginia,James
HAWQS.TB1,TB1,Trumpet Branch,37.60772,-77.46539,,Upham Brook,,NAD83,Henrico County,TRUE,"Located at 6010-6000 Club Road, Henrico VA 23228 at the back of a baseball field.",51087,020802060403,Virginia,James
HAWQS.TC1,TC1,Three Chopt 1,37.63404,-77.58027,,Tuckahoe Creek,,NAD83,Henrico County,FALSE,Upstream side of Three Chopt Road crossing,51087,020802050605,Virginia,James
HAWQS.TCP1,TCP1,Tuckahoe Creek Park 1,37.62336,-77.6507,,Stony Run-Chickahominy River,,NAD83,Hanover County,TRUE,Off the walkway bridge at Tuckahoe Park at the end of Ridgefield Pkwy,51085,020802060402,Virginia,James
HAWQS.TCT1,TCT1,Tuckahoe Creek Tributary,37.641087,-77.649435,,Tuckahoe Creek,Confluence of Tuckahoe Creek Tributary and Little Tuckahoe Creek,NAD83,Henrico County,FALSE,Confluence of Tuckahoe Creek Tributary and Little Tuckahoe Creek,51087,020802050605,Virginia,James
ACB.TOT1,TOT1,Totuskey Creek 1,37.9129344,-76.6573787,,Totuskey Creek,Totuskey Creek at Moore's Mill Bridge,NAD83,Richmond County,TRUE,COLLECTION FROM BRIDGE CROSSING; LOCATION DETAILS: MOORE'S MILL BRIDGE AT EMMERTON RD OVERPASS,51159,020801040502,Virginia,Lower Chesapeake
ACB.TOT2,TOT2,Totuskey Creek 2,37.9260343,-76.7090797,,Totuskey Creek,Totuskey Creek,NAD83,Richmond County,TRUE,Dcollins,51159,020801040502,Virginia,Lower Chesapeake
ACB.TOT3,TOT3,Totuskey Creek 3,37.9236345,-76.7206799,,Totuskey Creek,Totuskey Creek at public boat landing,NAD83,Richmond County,TRUE,COLLECTION FROM DOCK; LOCATION DETAILS: PUBLIC BOAT LANDING AND PICNIC AREA AT RT 3 OVERPASS,51159,020801040502,Virginia,Lower Chesapeake
ACB.TOT4,TOT4,Totuskey Creek 4,37.8860358,-76.7362806,,Totuskey Creek,Totuskey Creek at the bushes,NAD83,Richmond County,TRUE,COLLECTION FROM DOCK; LOCATION DETAILS: BUSHES RESIDENCE OFF WELLFORD RD NE OF WHERE TOTUSKEY EMPTIES INTO RAPPAHANNOCK,51159,020801040502,Virginia,Lower Chesapeake
ACB.TOT5,TOT5,Totuskey Creek 5,37.8798472222,-76.7395638888,,Totuskey Creek,Totuskey Creek Station #5,NAD83,Richmond County,TRUE,Monitor: Dayle Collins,51159,020801040502,Virginia,Lower Chesapeake
ACB.TOTC1,TOTC1,,37.65274,-77.31035,,Totopotomoy Creek,Totopotomy Creek,NAD83,Hanover County,FALSE,"Susan frost monitored until Aug 2018, then picked up my Jennifer Zemke",51085,020801060904,Virginia,Lower Chesapeake
JMSAWCD.TR1,TR1,Thumb Run 1,38.74734,-77.98956,,Thumb Run,Main branch of Thumb Run at Rt. 736 bridge; 1.5 miles south of Rt. 688,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR10,TR10,Thumb Run 10,38.80287,-77.95671,,Thumb Run,East branch of Thumb Run at Rt. 647 bridge,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR2,TR2,Thumb Run 2,38.76608,-77.97693,,Thumb Run,Main branch of Thumb Run at Rt. 688 bridge,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR3,TR3,Thumb Run 3,38.7941,-77.97416,,Thumb Run,West branch of Thumb Run on Rt. 647; 1 mile north of Rt. 688,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR4,TR4,Thumb Run 4,38.83345,-77.98868,,Thumb Run,West branch of Thumb Run at Rt. 635 bridge; 0.5 miles east of Hume,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR5,TR5,Thumb Run 5,38.84808,-77.9972,,Thumb Run,West branch of Thumb Run at Rt. 688 bridge; 1 mile north of Hume,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR6,TR6,Thumb Run 6,38.86648,-78.00363,,Thumb Run,West branch of Thumb Run on Canaan Rd west of Rt. 688,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR7,TR7,Thumb Run 7,38.8852,-78.0251,,Thumb Run,West branch of Thumb Run at Moss Hollow Rd. (Rt. 728) culvert,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR8,TR8,Thumb Run 8,38.84394,-77.93862,,Thumb Run,East branch of Thumb Run at Rt. 732 culvert,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
JMSAWCD.TR9,TR9,Thumb Run 9,38.831,-77.93443,,Thumb Run,East branch of Thumb Run at Rt. 635 bridge,NAD83,Fauquier County,FALSE,,51061,020801030104,Virginia,Lower Chesapeake
HAWQS.TUC1,TUC1,Tuckahoe Creek 1,37.6117,-77.6417,,Tuckahoe Creek,,NAD83,Henrico County,FALSE,located in backyard of 1518 Westshire Lane,51087,020802050605,Virginia,James
ACB.UB1,UB1,Upham Brook 1,37.6146,-77.4567,,Upham Brook,Upham Brook below north run confluence,NAD83,Henrico County,FALSE,LAKESIDE STREAM SAVERS 4-H CLUB IN 2001.  PICKED UP IN 2012 BY CBF MONITORS.  ACCESS ON RIGHT SIDE UNDER POWERLINES.,51087,020802060403,Virginia,James
ACB.UB2,UB2,Upham Brook 2,37.59832,-77.46803,,Upham Brook,Upham Brook,NAD83,Richmond city,FALSE,,51760,020802060403,Virginia,James
ACB.UB3,UB3,Upham Brook 3,37.60303,-77.45975,,Upham Brook,Upham Brook at Anderson St,NAD83,Henrico County,FALSE,,51087,020802060403,Virginia,James
ACB.UB4,UB4,Upham Brook 4,37.59963,-77.48641,,Upham Brook,Upham Brook at ByrdHill Rd,NAD83,Henrico County,FALSE,,51087,020802060403,Virginia,James
ACB.UNTSC,UNTSC,Unnamed Tributary of Swift Creek,37.4927111,-77.7768892,,Swift Creek Reservoir-Swift Creek,Unnamed trib of Swift Creek in the backyard of Sandra Baron,NAD83,Powhatan County,FALSE,,51145,020802070901,Virginia,James
ACB.UT1,UT1,Unnamed tributary of Reedy Creek,37.51483,-77.48533,,Little Westham Creek-James River,,NAD83,Richmond city,FALSE,UT1 is an unnamed tributary that enters Reedy Creek just downstream (east) of 46th Street.  Most of the tributary is buried underground and daylights along 46th Street just south of Reedy Avenue through a 7-foot diameter stormwater pipe.  The sampling site on UT1 is near the intersection of 46th Street and Bassett Avenue and is located just upstream from the concrete pad that leads down to Reedy Creek.  This is less than 100 feet from the mouth of UT1.,51760,020802050607,Virginia,James
TUPMP.UTBACR001,UTBACR001,Unnamed Trib to Back Creek,38.26918,-79.73747,,Jim Dave Run-Back Creek,Unnamed Trib to Back Creek,NAD83,Highland County,FALSE,,51091,020802010202,Virginia,
TUPMP.UTBACR002,UTBACR002,Unnamed Trib to Back Creek,38.26703,-79.73886,,Jim Dave Run-Back Creek,Unnamed Trib to Back Creek,NAD83,Highland County,FALSE,,51091,020802010202,Virginia,
TUPMP.UTBACR003,UTBACR003,Unnamed Trib to Back Creek,38.26955,-79.73185,,Jim Dave Run-Back Creek,Unnamed Trib to Back Creek,NAD83,Highland County,FALSE,,51091,020802010202,Virginia,
TUPMP.UTCRCR001,UTCRCR001,Unnamed Trib to Craig Creek,37.314306,-80.408306,,Trout Creek-Craig Creek,Unnamed Trib to Craig Creek,NAD83,Montgomery County,FALSE,,51121,020802011001,Virginia,
TUPMP.UTJARI001,UTJARI001,Unnamed Trib to James River,37.668611,-78.699167,,Sycamore Creek-James River,Unnamed Trib to James River,NAD83,Buckingham County,FALSE,,51029,020802030804,Virginia,
TUPMP.UTMICR001,UTMICR001,Unnamed Trib to Mill Creek,38.12785,-79.49928,,Cabin Creek-Mill Creek,Unnamed Trib to Mill Creek,NAD83,Bath County,FALSE,,51017,020802020106,Virginia,
TUPMP.UTMICR002,UTMICR002,Unnamed Trib to Mill Creek,38.13684,-79.49133,,Cabin Creek-Mill Creek,Unnamed Trib to Mill Creek,NAD83,Bath County,FALSE,,51017,020802020106,Virginia,
PVMN.WC,WC,Whitehouse Cove,37.1424,-76.37625,,Poquoson River-Lower Chesapeake Bay,"City Dock,Rens Road,Poquoson, VA",NAD83,Poquoson city,TRUE,,51735,020801080101,Virginia,Lower Chesapeake
ACB.WC1,WC1,"Wharf Creek, Hole in the Wall",37.4923795,-76.3098561,,Milford Haven-Lower Chesapeake Bay,"Public boat launch, sample from the dock",NAD83,Mathews County,TRUE,David and Kerry Harlan,51115,020801020303,Virginia,
PVMN.WH,WH,Warehouse Landing,37.40308,-76.48952,,Ware River,,NAD83,Gloucester County,TRUE,"Monitored under Peninsula Master Naturalists until November 2019, then switched to the RiverTrends program.",51073,020801020403,Virginia,Lower Chesapeake
TUPMP.WHEECO001,WHEECO001,Wheelers Cove,37.80541,-78.805339,,Buck Creek-Rockfish River,Wheelers Cove,NAD83,Nelson County,FALSE,,51125,020802030903,Virginia,
TUPMP.WHEECO002,WHEECO002,Wheelers Cove,37.816531,-78.797357,,Buck Creek-Rockfish River,Wheelers Cove,NAD83,Nelson County,FALSE,,51125,020802030903,Virginia,
TUPMP.WHOADR001,WHOADR001,White Oak Draft,38.284709,-79.237875,,Jennings Branch,White Oak Draft,NAD83,Augusta County,FALSE,,51015,020700050103,Virginia,
TUPMP.WHOADR002,WHOADR002,White Oak Draft,38.28655,-79.236917,,Jennings Branch,White Oak Draft,NAD83,Augusta County,FALSE,,51015,020700050103,Virginia,
TUPMP.WHOADR003,WHOADR003,White Oak Draft,38.29327,-79.23459,,Jennings Branch,White Oak Draft,NAD83,Augusta County,FALSE,,51015,020700050103,Virginia,
TUPMP.WHSUSP001,WHSUSP001,White Sulphur Springs,38.0942,-79.56992,,Lick Run-Stuart Run,White Sulphur Springs,NAD83,Bath County,FALSE,,51017,020802010704,Virginia,
ACB.WILCRE1.5,WILCRE1.5,Paynes Landing on Wilson Creek,37.36905,-76.48522,,Ware River,,NAD83,Gloucester County,TRUE,Joan Haury and Michelle Phillips,51073,020801020403,Virginia,
TUPMP.WILLRI001,WILLRI001,Willis River,37.4281,-78.4321,,Whispering Creek-Willis River,Willis River,NAD83,Buckingham County,FALSE,,51029,020802050202,Virginia,
TUPMP.WILLRI002,WILLRI002,Willis River,37.4291,-78.4541,,Whispering Creek-Willis River,Willis River,NAD83,Buckingham County,FALSE,,51029,020802050202,Virginia,
ACB.WINHAR,WINHAR,Winter Harbor,37.3904139,-76.2752188,,Winter Harbor-Lower Chesapeake Bay,,NAD83,Mathews County,TRUE,"Located at Winter Harbor Landing in the Onemo area of Mathews County, VA.

Directions: Take Route 198 (Buckley Hall Road) into Mathews. Turn right at the stop sign across from the Hardees onto main Street. Follow Main Street through the Business district. Turn left onto Route 611 (Tabernacle road) at the Riverside Convalescent Center. Go ~3 miles. Route 611 turns sharply to the right and name changes to Garden Creek road. Follow Garden Creek road to stop sign at intersection of Bethel Beach road. Go straight onto Old Mill Landing and follow 1/4 mile to end.

Primary Monitor: Jan Towne
First Collection Date: January 2018",51115,020801020406,Virginia,Lower Chesapeake
PVMN.WL,WL,Williams Landing,37.30001,-76.53142,,Carter Creek-York River,,NAD83,Gloucester County,TRUE,"Monitored under Peninsula Master Naturalists until November 2019, then switched to the RiverTrends program.",51073,020801070203,Virginia,Lower Chesapeake
ACB.WOOCRE1.6,WOOCRE1.6,Woods Creek,37.7847655,-79.4499301,,Mill Creek-Maury River,Woods Creek 1.6 miles from the Maury River,NAD83,Lexington city,FALSE,Gretchen Sukow is the primary monitor.,51678,020802020303,Virginia,James
HAWQS.WP1,WP1,Westham Park 1,37.586301,-77.549689,,Little Westham Creek-James River,"Westham Park Henrico, behind western swing set, approximately 300 feet from Dogwood Rd",NAD83,Henrico County,FALSE,,51087,020802050607,Virginia,James
PVMN.WR1,WR1,Warwick River,37.12372,-76.56867,,Warwick River,,NAD83,Newport News city,TRUE,Left dock of boat ramp at end of Denbigh Boulevard,51700,020802060901,Virginia,James
RCA.XLC01,XLC01,Lodge Creek Eastern Unnamed Trib,38.028302,-78.51308,,Moores Creek,Lodge Creek Eastern Unnamed Trib- Hermon Street,NAD83,Charlottesville city,FALSE,"""Eastern tributary, before it goes under Harmon St.""",51540,020802040402,Virginia,
RCA.XLC01A,XLC01A,Lodge Creek Eastern Unnamed Trib- Stadium Road,38.029619,-78.512842,,Moores Creek,Updated site for Lodge Creek Eastern unnamed tributary from where tributary daylights from under Stadium Road,NAD83,Charlottesville city,FALSE,,51540,020802040402,Virginia,James
RCA.XLD01,XLD01,Lodge Creek Western Unnamed Trib,38.028144,-78.51308,,Moores Creek,Lodge Creek Western Unnamed Trib- Hermon Street,NAD83,Charlottesville city,FALSE,"""Western tributary, before it goes under Harmon St.""",51540,020802040402,Virginia,
RCA.XLD01A,XLD01A,Lodge Creek Western Unnamed Trib- Washington Ave,38.028551,-78.514349,,Moores Creek,Western tributary of Lodge Creek after it daylights from under Washington Ave near Stadium Road,NAD83,Charlottesville city,FALSE,,51540,020802040402,Virginia,James
RCA.XRC01,XRC01,Rock Creek Unnamed Trib,38.028377,-78.50315,,Moores Creek,Rock Creek Unnamed Trib -�Patton St,NAD83,Charlottesville city,FALSE,"""100 feet downstream of railroad bridge west of Paton St, east of gravel driveway""",51540,020802040402,Virginia,
ACB.YORRIV21.5,YORRIV21.5,York River,37.4066902,-76.6599295,,Skimino Creek-York River,Could potentially monitor at the end of the dock at the park or in the middle of the bay.,NAD83,Gloucester County,TRUE,Jack and Carol Kauffman,51073,020801070104,Virginia,
ACB.YORRIV7.2,YORRIV7.2,Gloucester Point Beach/Boat Landing,37.2452068,-76.5026,,Sarah Creek-York River,near historic site 16. will monitor from boat landing,NAD83,Gloucester County,TRUE,Joan Haury and Michelle Phillips,51073,020801070204,Virginia,
