Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Bacteria (E.Coli) (ECOLI.4),Bacteria (E.Coli) (ECOLI.4) Code,Bacteria (E.Coli) (ECOLI.4) Problem,Bacteria (E.Coli) (ECOLI.4) Qualifier,Bacteria (E.Coli) (ECOLI.4) Tier,Bacteria (E.Coli) (ECOLI.4) Units,Chlorophyll a (CHL.2),Chlorophyll a (CHL.2) Code,Chlorophyll a (CHL.2) Problem,Chlorophyll a (CHL.2) Qualifier,Chlorophyll a (CHL.2) Tier,Chlorophyll a (CHL.2) Units,Conductivity (CO.5),Conductivity (CO.5) Code,Conductivity (CO.5) Problem,Conductivity (CO.5) Qualifier,Conductivity (CO.5) Tier,Conductivity (CO.5) Units,Dissolved oxygen % Sat (DO.3),Dissolved oxygen % Sat (DO.3) Code,Dissolved oxygen % Sat (DO.3) Problem,Dissolved oxygen % Sat (DO.3) Qualifier,Dissolved oxygen % Sat (DO.3) Tier,Dissolved oxygen % Sat (DO.3) Units,Dissolved oxygen % Sat (DO.6),Dissolved oxygen % Sat (DO.6) Code,Dissolved oxygen % Sat (DO.6) Problem,Dissolved oxygen % Sat (DO.6) Qualifier,Dissolved oxygen % Sat (DO.6) Tier,Dissolved oxygen % Sat (DO.6) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,Dissolved oxygen (DO.5),Dissolved oxygen (DO.5) Code,Dissolved oxygen (DO.5) Problem,Dissolved oxygen (DO.5) Qualifier,Dissolved oxygen (DO.5) Tier,Dissolved oxygen (DO.5) Units,Enterococcus (ENT.2),Enterococcus (ENT.2) Code,Enterococcus (ENT.2) Problem,Enterococcus (ENT.2) Qualifier,Enterococcus (ENT.2) Tier,Enterococcus (ENT.2) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Salinity (SA.6),Salinity (SA.6) Code,Salinity (SA.6) Problem,Salinity (SA.6) Qualifier,Salinity (SA.6) Tier,Salinity (SA.6) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Total Nitrogen (TN.1),Total Nitrogen (TN.1) Code,Total Nitrogen (TN.1) Problem,Total Nitrogen (TN.1) Qualifier,Total Nitrogen (TN.1) Tier,Total Nitrogen (TN.1) Units,Total Nitrogen (TN.2),Total Nitrogen (TN.2) Code,Total Nitrogen (TN.2) Problem,Total Nitrogen (TN.2) Qualifier,Total Nitrogen (TN.2) Tier,Total Nitrogen (TN.2) Units,Total Phosphorus (TP.1),Total Phosphorus (TP.1) Code,Total Phosphorus (TP.1) Problem,Total Phosphorus (TP.1) Qualifier,Total Phosphorus (TP.1) Tier,Total Phosphorus (TP.1) Units,Total Phosphorus (TP.3),Total Phosphorus (TP.3) Code,Total Phosphorus (TP.3) Problem,Total Phosphorus (TP.3) Qualifier,Total Phosphorus (TP.3) Tier,Total Phosphorus (TP.3) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.2),Water Clarity (WC.2) Code,Water Clarity (WC.2) Problem,Water Clarity (WC.2) Qualifier,Water Clarity (WC.2) Tier,Water Clarity (WC.2) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Water temperature (WT.4),Water temperature (WT.4) Code,Water temperature (WT.4) Problem,Water temperature (WT.4) Qualifier,Water temperature (WT.4) Tier,Water temperature (WT.4) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,DO.6,,,3,pct,,,,,,,6.5,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6,DO.6,,,3,pct,,,,,,,6.6,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,DO.6,,,3,pct,,,,,,,6.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,DO.6,,,3,pct,,,,,,,6.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1,DO.6,,,3,pct,,,,,,,6.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,DO.6,,,3,pct,,,,,,,6.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.2,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,DO.6,,,3,pct,,,,,,,6.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,DO.6,,,3,pct,,,,,,,6.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,DO.6,,,3,pct,,,,,,,6.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:26:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,DO.6,,,3,pct,,,,,,,6.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.3,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T11:35:06.913,
10/06/2019,18:56:00,DENA2,NWA.DENA2,38.6336,-75.6177,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,DO.6,,,3,pct,,,,,,,7.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.5,TD.1,,,1,M,,,,,,,2.25,TN.2,,,3,mg/L,,,,,,,0.075,TP.3,,,3,mg/L,,,,,,,0.5,WC.2,,,3,M,,,,,,,21.2,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T10:23:39.42,
10/06/2019,18:56:00,DENA2,NWA.DENA2,38.6336,-75.6177,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.3,DO.6,,,3,pct,,,,,,,7.1,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.5,TD.1,,,1,M,,,,,,,2.24,TN.2,,,3,mg/L,,,,,,,0.0763,TP.3,,,3,mg/L,,,,,,,0.5,WC.2,,,3,M,,,,,,,21.2,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-10T10:23:39.42,
10/06/2019,19:09:00,COBR1,NWA.COBR1,38.6422,-75.6068,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,DO.6,,,3,pct,,,,,,,8.1,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1,TD.1,,,1,M,,,,,,,2.27,TN.2,,,3,mg/L,,,,,,,0.084,TP.3,,,3,mg/L,,,,,,,0.5,WC.2,,,3,M,,,,,,,20.8,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-08T15:05:49.883,
10/06/2019,19:09:00,COBR1,NWA.COBR1,38.6422,-75.6068,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3,DO.6,,,3,pct,,,,,,,8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1,TD.1,,,1,M,,,,,,,2.31,TN.2,,,3,mg/L,,,,,,,0.0828,TP.3,,,3,mg/L,,,,,,,0.5,WC.2,,,3,M,,,,,,,20.8,WT.4,,,3,deg C,,,,,,,,,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2020-01-08T15:05:49.883,
10/07/2018,14:15:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3,DO.6,,,3,pct,,,,,,,8.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,3,TD.1,,,1,M,2.12,TN.1,,,2,mg/L,,,,,,,0.049,TP.1,,,2,mg/L,,,,,,,,,,,,,0.4,WC.2,,,3,M,,,,,,,24.1,WT.4,,,3,deg C,,One boat came in and went out during sampling. 2 people fishing on dock during sampling -- 1 fishing next to dock. Tide seemed to be moving faster during second set of measurements.,,,,,,,High,,,,,Ripple,,Partly Cloudy,,,,2019-01-22T15:16:02.423,
10/07/2018,14:15:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2,DO.6,,,3,pct,,,,,,,8.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,3,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,WC.2,,,3,M,,,,,,,24.1,WT.4,,,3,deg C,,One boat came in and went out during sampling. 2 people fishing on dock during sampling -- 1 fishing next to dock. Tide seemed to be moving faster during second set of measurements.,,,,,,,High,,,,,Ripple,,Partly Cloudy,,,,2019-01-22T15:16:02.423,
10/07/2018,14:15:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6,DO.6,,,3,pct,,,,,,,8.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,WT.4,,,3,deg C,,One boat came in and went out during sampling. 2 people fishing on dock during sampling -- 1 fishing next to dock. Tide seemed to be moving faster during second set of measurements.,,,,,,,High,,,,,Ripple,,Partly Cloudy,,,,2019-01-22T15:16:02.423,
10/07/2018,14:15:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,DO.6,,,3,pct,,,,,,,8.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,WT.4,,,3,deg C,,One boat came in and went out during sampling. 2 people fishing on dock during sampling -- 1 fishing next to dock. Tide seemed to be moving faster during second set of measurements.,,,,,,,High,,,,,Ripple,,Partly Cloudy,,,,2019-01-22T15:16:02.423,
10/07/2018,14:15:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.8,DO.6,,,3,pct,,,,,,,8.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,WT.4,,,3,deg C,,One boat came in and went out during sampling. 2 people fishing on dock during sampling -- 1 fishing next to dock. Tide seemed to be moving faster during second set of measurements.,,,,,,,High,,,,,Ripple,,Partly Cloudy,,,,2019-01-22T15:16:02.423,
10/07/2018,14:15:00,BRCR1,NWA.BRCR1,38.5645,-75.6723,NWA,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3,DO.6,,,3,pct,,,,,,,8.2,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,WT.4,,,3,deg C,,One boat came in and went out during sampling. 2 people fishing on dock during sampling -- 1 fishing next to dock. Tide seemed to be moving faster during second set of measurements.,,,,,,,High,,,,,Ripple,,Partly Cloudy,,,,2019-01-22T15:16:02.423,
10/07/2018,15:05:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,DO.6,,,3,pct,,,,,,,8.6,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.7,TD.1,,,1,M,3.71,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,,2,mg/L,,,,,,,,,,,,,0.4,WC.2,,,3,M,,,,,,,23.7,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-23T09:48:57.68,
10/07/2018,15:05:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,DO.6,,,3,pct,,,,,,,8.7,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.7,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,WC.2,,,3,M,,,,,,,23.7,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-23T09:48:57.68,
10/07/2018,15:05:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,DO.6,,,3,pct,,,,,,,9.4,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-23T09:48:57.68,
10/07/2018,15:05:00,BRCR2,NWA.BRCR2,38.5674,-75.6211,NWA,2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,DO.6,,,3,pct,,,,,,,8.8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-23T09:48:57.68,
10/07/2018,15:12:00,DEHE1,NWA.DEHE1,38.7475,-75.5816,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,105.2,CO.5,,,2,uS/cm,67.6,DO.3,,,2,pct,,,,,,,6.1,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,TD.1,,,1,M,3.17,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1.2,WC.1,,,1,M,,,,,,,20.4,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Ripple,,Partly Cloudy,,,,2019-01-14T12:35:20.437,
10/07/2018,15:12:00,DEHE1,NWA.DEHE1,38.7475,-75.5816,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,105.3,CO.5,,,2,uS/cm,66.7,DO.3,,,2,pct,,,,,,,6,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,1.2,WC.1,,,1,M,,,,,,,20.4,WT.3,,,2,deg C,,,,,,,,,,,,,,,,,,,,Ripple,,Partly Cloudy,,,,2019-01-14T12:35:20.437,
10/07/2018,15:27:00,DEHE2,NWA.DEHE2,38.7283,-75.562,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,130.5,CO.5,,,2,uS/cm,98.1,DO.3,,,2,pct,,,,,,,8.7,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,TD.1,,,1,M,3.84,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,1.7,WC.1,,,1,M,,,,,,,21,WT.3,,,2,deg C,,,,,,,,Two small turtles on log in river. Haven't seen them for quite a while.,,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-14T14:10:04.29,
10/07/2018,15:27:00,DEHE2,NWA.DEHE2,38.7283,-75.562,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,130,CO.5,,,2,uS/cm,96,DO.3,,,2,pct,,,,,,,8.6,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,1.7,WC.1,,,1,M,,,,,,,21,WT.3,,,2,deg C,,,,,,,,Two small turtles on log in river. Haven't seen them for quite a while.,,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-14T14:10:04.29,
10/07/2018,15:27:00,DEHE2,NWA.DEHE2,38.7283,-75.562,NWA,1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,131.6,CO.5,,,2,uS/cm,99.2,DO.3,,,2,pct,,,,,,,8.8,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,WT.3,,,2,deg C,,,,,,,,Two small turtles on log in river. Haven't seen them for quite a while.,,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-14T14:10:04.29,
10/07/2018,15:27:00,DEHE2,NWA.DEHE2,38.7283,-75.562,NWA,2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,131.9,CO.5,,,2,uS/cm,97.6,DO.3,,,2,pct,,,,,,,8.7,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,WT.3,,,2,deg C,,,,,,,,Two small turtles on log in river. Haven't seen them for quite a while.,,,,,,,,,,,,Calm,,Partly Cloudy,,,,2019-01-14T14:10:04.29,
10/07/2018,15:30:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1,DO.6,,,3,pct,,,,,,,7.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.6,TD.1,,,1,M,2.31,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.5,WC.2,,,3,M,,,,,,,24.1,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-16T13:28:22.357,
10/07/2018,15:30:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,DO.6,,,3,pct,,,,,,,8.1,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.6,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,WC.2,,,3,M,,,,,,,24.1,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-16T13:28:22.357,
10/07/2018,15:30:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,DO.6,,,3,pct,,,,,,,7.8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-16T13:28:22.357,
10/07/2018,15:30:00,DENA4,NWA.DENA4,38.6013,-75.6563,NWA,2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.7,DO.6,,,3,pct,,,,,,,7.9,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-16T13:28:22.357,
10/07/2018,16:05:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,DO.6,,,3,pct,,,,,,,7.3,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.8,TD.1,,,1,M,2.57,TN.1,,,2,mg/L,,,,,,,0.05,TP.1,,<,2,mg/L,,,,,,,,,,,,,0.5,WC.2,,,3,M,,,,,,,23.2,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-15T14:39:17.517,
10/07/2018,16:05:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,DO.6,,,3,pct,,,,,,,7.8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,1.8,TD.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,WC.2,,,3,M,,,,,,,23.3,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-15T14:39:17.517,
10/07/2018,16:05:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,DO.6,,,3,pct,,,,,,,7.8,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-15T14:39:17.517,
10/07/2018,16:05:00,DEHE4,NWA.DEHE4,38.643,-75.5929,NWA,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9,DO.6,,,3,pct,,,,,,,7.6,DO.5,,,3,mg/L,,,,,,,,,,,,,,,,,,,0.1,SA.6,,,3,ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,WT.4,,,3,deg C,,,,,,,,,High,,,,,Calm,,Partly Cloudy,,,,2019-01-15T14:39:17.517,
